Date,PickupBorough,RideType,RideCount,Year,Month,Day,Season,PublicHoliday,DayOfWeek,Workday
18/01/2021,Manhattan,High Volume For-Hire Vehicle,102267,2021,1,18,Winter,1,Mon,1
18/01/2021,Staten Island,Green Taxi,3,2021,1,18,Winter,1,Mon,1
18/01/2021,Brooklyn,High Volume For-Hire Vehicle,98595,2021,1,18,Winter,1,Mon,1
18/01/2021,Manhattan,Yellow Taxi,31281,2021,1,18,Winter,1,Mon,1
18/01/2021,Bronx,Yellow Taxi,53,2021,1,18,Winter,1,Mon,1
18/01/2021,Brooklyn,Green Taxi,159,2021,1,18,Winter,1,Mon,1
18/01/2021,Bronx,High Volume For-Hire Vehicle,50884,2021,1,18,Winter,1,Mon,1
18/01/2021,EWR,Yellow Taxi,0,2021,1,18,Winter,1,Mon,1
19/01/2021,Manhattan,High Volume For-Hire Vehicle,112074,2021,1,19,Winter,0,Tue,1
19/01/2021,Queens,Yellow Taxi,1582,2021,1,19,Winter,0,Tue,1
19/01/2021,Manhattan,Green Taxi,891,2021,1,19,Winter,0,Tue,1
19/01/2021,Brooklyn,Green Taxi,207,2021,1,19,Winter,0,Tue,1
19/01/2021,EWR,Yellow Taxi,0,2021,1,19,Winter,0,Tue,1
19/01/2021,Brooklyn,Yellow Taxi,166,2021,1,19,Winter,0,Tue,1
19/01/2021,Staten Island,Green Taxi,3,2021,1,19,Winter,0,Tue,1
19/01/2021,Brooklyn,High Volume For-Hire Vehicle,99726,2021,1,19,Winter,0,Tue,1
19/01/2021,Queens,High Volume For-Hire Vehicle,59741,2021,1,19,Winter,0,Tue,1
19/01/2021,Bronx,Green Taxi,57,2021,1,19,Winter,0,Tue,1
19/01/2021,Staten Island,Yellow Taxi,11,2021,1,19,Winter,0,Tue,1
19/01/2021,Bronx,High Volume For-Hire Vehicle,55504,2021,1,19,Winter,0,Tue,1
19/01/2021,EWR,Green Taxi,0,2021,1,19,Winter,0,Tue,1
19/01/2021,Bronx,Yellow Taxi,68,2021,1,19,Winter,0,Tue,1
19/01/2021,Queens,Green Taxi,200,2021,1,19,Winter,0,Tue,1
19/01/2021,EWR,High Volume For-Hire Vehicle,9,2021,1,19,Winter,0,Tue,1
19/01/2021,Staten Island,High Volume For-Hire Vehicle,4979,2021,1,19,Winter,0,Tue,1
19/01/2021,Manhattan,Yellow Taxi,44049,2021,1,19,Winter,0,Tue,1
20/01/2021,Bronx,High Volume For-Hire Vehicle,63390,2021,1,20,Winter,0,Wed,1
20/01/2021,Manhattan,Yellow Taxi,43198,2021,1,20,Winter,0,Wed,1
20/01/2021,Brooklyn,Yellow Taxi,167,2021,1,20,Winter,0,Wed,1
20/01/2021,EWR,Green Taxi,0,2021,1,20,Winter,0,Wed,1
20/01/2021,Manhattan,High Volume For-Hire Vehicle,120048,2021,1,20,Winter,0,Wed,1
20/01/2021,EWR,Yellow Taxi,1,2021,1,20,Winter,0,Wed,1
20/01/2021,Staten Island,Yellow Taxi,10,2021,1,20,Winter,0,Wed,1
20/01/2021,Staten Island,High Volume For-Hire Vehicle,5712,2021,1,20,Winter,0,Wed,1
20/01/2021,Bronx,Green Taxi,49,2021,1,20,Winter,0,Wed,1
20/01/2021,Manhattan,Green Taxi,863,2021,1,20,Winter,0,Wed,1
20/01/2021,Brooklyn,Green Taxi,185,2021,1,20,Winter,0,Wed,1
20/01/2021,Bronx,Yellow Taxi,77,2021,1,20,Winter,0,Wed,1
20/01/2021,EWR,High Volume For-Hire Vehicle,10,2021,1,20,Winter,0,Wed,1
20/01/2021,Brooklyn,High Volume For-Hire Vehicle,113114,2021,1,20,Winter,0,Wed,1
20/01/2021,Queens,High Volume For-Hire Vehicle,64446,2021,1,20,Winter,0,Wed,1
20/01/2021,Staten Island,Green Taxi,2,2021,1,20,Winter,0,Wed,1
20/01/2021,Queens,Green Taxi,195,2021,1,20,Winter,0,Wed,1
20/01/2021,Queens,Yellow Taxi,1374,2021,1,20,Winter,0,Wed,1
21/01/2021,Manhattan,High Volume For-Hire Vehicle,127294,2021,1,21,Winter,0,Thu,1
21/01/2021,Bronx,High Volume For-Hire Vehicle,62823,2021,1,21,Winter,0,Thu,1
21/01/2021,Brooklyn,High Volume For-Hire Vehicle,114547,2021,1,21,Winter,0,Thu,1
21/01/2021,EWR,High Volume For-Hire Vehicle,7,2021,1,21,Winter,0,Thu,1
21/01/2021,Manhattan,Yellow Taxi,46718,2021,1,21,Winter,0,Thu,1
21/01/2021,Staten Island,Green Taxi,0,2021,1,21,Winter,0,Thu,1
21/01/2021,EWR,Yellow Taxi,0,2021,1,21,Winter,0,Thu,1
21/01/2021,Manhattan,Green Taxi,943,2021,1,21,Winter,0,Thu,1
21/01/2021,Bronx,Green Taxi,57,2021,1,21,Winter,0,Thu,1
21/01/2021,Queens,High Volume For-Hire Vehicle,65543,2021,1,21,Winter,0,Thu,1
21/01/2021,Brooklyn,Yellow Taxi,171,2021,1,21,Winter,0,Thu,1
21/01/2021,Staten Island,High Volume For-Hire Vehicle,5719,2021,1,21,Winter,0,Thu,1
21/01/2021,Staten Island,Yellow Taxi,8,2021,1,21,Winter,0,Thu,1
21/01/2021,Queens,Yellow Taxi,1528,2021,1,21,Winter,0,Thu,1
21/01/2021,Queens,Green Taxi,198,2021,1,21,Winter,0,Thu,1
21/01/2021,Brooklyn,Green Taxi,215,2021,1,21,Winter,0,Thu,1
21/01/2021,EWR,Green Taxi,0,2021,1,21,Winter,0,Thu,1
21/01/2021,Bronx,Yellow Taxi,66,2021,1,21,Winter,0,Thu,1
22/01/2021,EWR,Green Taxi,0,2021,1,22,Winter,0,Fri,1
22/01/2021,Staten Island,Yellow Taxi,9,2021,1,22,Winter,0,Fri,1
22/01/2021,Staten Island,Green Taxi,2,2021,1,22,Winter,0,Fri,1
22/01/2021,Brooklyn,High Volume For-Hire Vehicle,128530,2021,1,22,Winter,0,Fri,1
22/01/2021,Bronx,High Volume For-Hire Vehicle,70827,2021,1,22,Winter,0,Fri,1
22/01/2021,EWR,High Volume For-Hire Vehicle,6,2021,1,22,Winter,0,Fri,1
22/01/2021,Queens,Green Taxi,214,2021,1,22,Winter,0,Fri,1
22/01/2021,Bronx,Green Taxi,63,2021,1,22,Winter,0,Fri,1
22/01/2021,Manhattan,Green Taxi,960,2021,1,22,Winter,0,Fri,1
22/01/2021,EWR,Yellow Taxi,0,2021,1,22,Winter,0,Fri,1
22/01/2021,Bronx,Yellow Taxi,79,2021,1,22,Winter,0,Fri,1
22/01/2021,Queens,Yellow Taxi,1350,2021,1,22,Winter,0,Fri,1
22/01/2021,Manhattan,High Volume For-Hire Vehicle,146579,2021,1,22,Winter,0,Fri,1
22/01/2021,Queens,High Volume For-Hire Vehicle,74423,2021,1,22,Winter,0,Fri,1
22/01/2021,Brooklyn,Yellow Taxi,192,2021,1,22,Winter,0,Fri,1
22/01/2021,Staten Island,High Volume For-Hire Vehicle,6174,2021,1,22,Winter,0,Fri,1
22/01/2021,Brooklyn,Green Taxi,234,2021,1,22,Winter,0,Fri,1
22/01/2021,Manhattan,Yellow Taxi,47320,2021,1,22,Winter,0,Fri,1
23/01/2021,Manhattan,High Volume For-Hire Vehicle,163371,2021,1,23,Winter,0,Sat,0
23/01/2021,EWR,Yellow Taxi,0,2021,1,23,Winter,0,Sat,0
23/01/2021,Brooklyn,Green Taxi,246,2021,1,23,Winter,0,Sat,0
23/01/2021,Bronx,High Volume For-Hire Vehicle,69669,2021,1,23,Winter,0,Sat,0
23/01/2021,Bronx,Green Taxi,67,2021,1,23,Winter,0,Sat,0
23/01/2021,Staten Island,Green Taxi,2,2021,1,23,Winter,0,Sat,0
23/01/2021,EWR,Green Taxi,0,2021,1,23,Winter,0,Sat,0
23/01/2021,Brooklyn,High Volume For-Hire Vehicle,132795,2021,1,23,Winter,0,Sat,0
23/01/2021,Bronx,Yellow Taxi,52,2021,1,23,Winter,0,Sat,0
23/01/2021,Queens,Green Taxi,215,2021,1,23,Winter,0,Sat,0
23/01/2021,Queens,High Volume For-Hire Vehicle,76068,2021,1,23,Winter,0,Sat,0
23/01/2021,Manhattan,Yellow Taxi,37213,2021,1,23,Winter,0,Sat,0
23/01/2021,Staten Island,High Volume For-Hire Vehicle,5435,2021,1,23,Winter,0,Sat,0
23/01/2021,Queens,Yellow Taxi,1552,2021,1,23,Winter,0,Sat,0
23/01/2021,Brooklyn,Yellow Taxi,127,2021,1,23,Winter,0,Sat,0
23/01/2021,EWR,High Volume For-Hire Vehicle,10,2021,1,23,Winter,0,Sat,0
23/01/2021,Manhattan,Green Taxi,721,2021,1,23,Winter,0,Sat,0
23/01/2021,Staten Island,Yellow Taxi,4,2021,1,23,Winter,0,Sat,0
24/01/2021,Manhattan,Yellow Taxi,26145,2021,1,24,Winter,0,Sun,0
24/01/2021,EWR,Yellow Taxi,0,2021,1,24,Winter,0,Sun,0
24/01/2021,Staten Island,Green Taxi,2,2021,1,24,Winter,0,Sun,0
24/01/2021,Manhattan,Green Taxi,515,2021,1,24,Winter,0,Sun,0
24/01/2021,Bronx,Green Taxi,42,2021,1,24,Winter,0,Sun,0
24/01/2021,Staten Island,High Volume For-Hire Vehicle,4416,2021,1,24,Winter,0,Sun,0
24/01/2021,Brooklyn,Green Taxi,160,2021,1,24,Winter,0,Sun,0
24/01/2021,Bronx,Yellow Taxi,51,2021,1,24,Winter,0,Sun,0
24/01/2021,Staten Island,Yellow Taxi,5,2021,1,24,Winter,0,Sun,0
24/01/2021,Brooklyn,Yellow Taxi,141,2021,1,24,Winter,0,Sun,0
24/01/2021,Queens,Green Taxi,120,2021,1,24,Winter,0,Sun,0
24/01/2021,EWR,Green Taxi,0,2021,1,24,Winter,0,Sun,0
24/01/2021,Manhattan,High Volume For-Hire Vehicle,123913,2021,1,24,Winter,0,Sun,0
24/01/2021,Queens,Yellow Taxi,2023,2021,1,24,Winter,0,Sun,0
24/01/2021,Bronx,High Volume For-Hire Vehicle,59786,2021,1,24,Winter,0,Sun,0
24/01/2021,Brooklyn,High Volume For-Hire Vehicle,114906,2021,1,24,Winter,0,Sun,0
24/01/2021,EWR,High Volume For-Hire Vehicle,14,2021,1,24,Winter,0,Sun,0
24/01/2021,Queens,High Volume For-Hire Vehicle,65835,2021,1,24,Winter,0,Sun,0
25/01/2021,EWR,Green Taxi,0,2021,1,25,Winter,0,Mon,1
25/01/2021,Bronx,High Volume For-Hire Vehicle,58208,2021,1,25,Winter,0,Mon,1
25/01/2021,Staten Island,Yellow Taxi,9,2021,1,25,Winter,0,Mon,1
25/01/2021,Manhattan,Green Taxi,851,2021,1,25,Winter,0,Mon,1
25/01/2021,Queens,High Volume For-Hire Vehicle,63967,2021,1,25,Winter,0,Mon,1
25/01/2021,Queens,Green Taxi,166,2021,1,25,Winter,0,Mon,1
25/01/2021,EWR,High Volume For-Hire Vehicle,7,2021,1,25,Winter,0,Mon,1
25/01/2021,Staten Island,Green Taxi,3,2021,1,25,Winter,0,Mon,1
25/01/2021,Brooklyn,Yellow Taxi,160,2021,1,25,Winter,0,Mon,1
25/01/2021,Bronx,Green Taxi,41,2021,1,25,Winter,0,Mon,1
25/01/2021,Brooklyn,High Volume For-Hire Vehicle,103897,2021,1,25,Winter,0,Mon,1
25/01/2021,Queens,Yellow Taxi,1663,2021,1,25,Winter,0,Mon,1
25/01/2021,Brooklyn,Green Taxi,177,2021,1,25,Winter,0,Mon,1
25/01/2021,Bronx,Yellow Taxi,55,2021,1,25,Winter,0,Mon,1
25/01/2021,EWR,Yellow Taxi,0,2021,1,25,Winter,0,Mon,1
25/01/2021,Manhattan,High Volume For-Hire Vehicle,113259,2021,1,25,Winter,0,Mon,1
25/01/2021,Manhattan,Yellow Taxi,40320,2021,1,25,Winter,0,Mon,1
25/01/2021,Staten Island,High Volume For-Hire Vehicle,4916,2021,1,25,Winter,0,Mon,1
26/01/2021,Manhattan,Yellow Taxi,41654,2021,1,26,Winter,0,Tue,1
26/01/2021,Manhattan,High Volume For-Hire Vehicle,120768,2021,1,26,Winter,0,Tue,1
26/01/2021,Bronx,Green Taxi,47,2021,1,26,Winter,0,Tue,1
26/01/2021,EWR,High Volume For-Hire Vehicle,5,2021,1,26,Winter,0,Tue,1
26/01/2021,Brooklyn,Yellow Taxi,148,2021,1,26,Winter,0,Tue,1
26/01/2021,EWR,Green Taxi,0,2021,1,26,Winter,0,Tue,1
26/01/2021,EWR,Yellow Taxi,0,2021,1,26,Winter,0,Tue,1
26/01/2021,Bronx,High Volume For-Hire Vehicle,62040,2021,1,26,Winter,0,Tue,1
26/01/2021,Staten Island,High Volume For-Hire Vehicle,5604,2021,1,26,Winter,0,Tue,1
26/01/2021,Brooklyn,High Volume For-Hire Vehicle,111711,2021,1,26,Winter,0,Tue,1
26/01/2021,Staten Island,Green Taxi,4,2021,1,26,Winter,0,Tue,1
26/01/2021,Brooklyn,Green Taxi,179,2021,1,26,Winter,0,Tue,1
26/01/2021,Bronx,Yellow Taxi,61,2021,1,26,Winter,0,Tue,1
26/01/2021,Manhattan,Green Taxi,836,2021,1,26,Winter,0,Tue,1
26/01/2021,Queens,Yellow Taxi,1100,2021,1,26,Winter,0,Tue,1
26/01/2021,Queens,High Volume For-Hire Vehicle,63445,2021,1,26,Winter,0,Tue,1
26/01/2021,Staten Island,Yellow Taxi,10,2021,1,26,Winter,0,Tue,1
26/01/2021,Queens,Green Taxi,168,2021,1,26,Winter,0,Tue,1
27/01/2021,Manhattan,Green Taxi,960,2021,1,27,Winter,0,Wed,1
27/01/2021,Queens,Green Taxi,200,2021,1,27,Winter,0,Wed,1
27/01/2021,EWR,High Volume For-Hire Vehicle,8,2021,1,27,Winter,0,Wed,1
27/01/2021,Brooklyn,Yellow Taxi,194,2021,1,27,Winter,0,Wed,1
27/01/2021,EWR,Yellow Taxi,0,2021,1,27,Winter,0,Wed,1
27/01/2021,EWR,Green Taxi,0,2021,1,27,Winter,0,Wed,1
27/01/2021,Brooklyn,High Volume For-Hire Vehicle,114902,2021,1,27,Winter,0,Wed,1
27/01/2021,Queens,Yellow Taxi,1169,2021,1,27,Winter,0,Wed,1
27/01/2021,Bronx,Green Taxi,51,2021,1,27,Winter,0,Wed,1
27/01/2021,Queens,High Volume For-Hire Vehicle,64816,2021,1,27,Winter,0,Wed,1
27/01/2021,Staten Island,Yellow Taxi,8,2021,1,27,Winter,0,Wed,1
27/01/2021,Manhattan,Yellow Taxi,45971,2021,1,27,Winter,0,Wed,1
27/01/2021,Staten Island,Green Taxi,4,2021,1,27,Winter,0,Wed,1
27/01/2021,Bronx,High Volume For-Hire Vehicle,62825,2021,1,27,Winter,0,Wed,1
27/01/2021,Staten Island,High Volume For-Hire Vehicle,5685,2021,1,27,Winter,0,Wed,1
27/01/2021,Bronx,Yellow Taxi,55,2021,1,27,Winter,0,Wed,1
27/01/2021,Brooklyn,Green Taxi,210,2021,1,27,Winter,0,Wed,1
27/01/2021,Manhattan,High Volume For-Hire Vehicle,126856,2021,1,27,Winter,0,Wed,1
28/01/2021,Staten Island,High Volume For-Hire Vehicle,6018,2021,1,28,Winter,0,Thu,1
28/01/2021,Brooklyn,Yellow Taxi,194,2021,1,28,Winter,0,Thu,1
28/01/2021,Queens,High Volume For-Hire Vehicle,70163,2021,1,28,Winter,0,Thu,1
28/01/2021,Brooklyn,High Volume For-Hire Vehicle,125177,2021,1,28,Winter,0,Thu,1
28/01/2021,Staten Island,Yellow Taxi,7,2021,1,28,Winter,0,Thu,1
28/01/2021,EWR,High Volume For-Hire Vehicle,9,2021,1,28,Winter,0,Thu,1
28/01/2021,Bronx,Green Taxi,48,2021,1,28,Winter,0,Thu,1
28/01/2021,Bronx,Yellow Taxi,80,2021,1,28,Winter,0,Thu,1
28/01/2021,Manhattan,Yellow Taxi,49401,2021,1,28,Winter,0,Thu,1
28/01/2021,EWR,Green Taxi,0,2021,1,28,Winter,0,Thu,1
28/01/2021,Manhattan,Green Taxi,1049,2021,1,28,Winter,0,Thu,1
28/01/2021,Bronx,High Volume For-Hire Vehicle,66920,2021,1,28,Winter,0,Thu,1
28/01/2021,Queens,Yellow Taxi,1361,2021,1,28,Winter,0,Thu,1
28/01/2021,Queens,Green Taxi,219,2021,1,28,Winter,0,Thu,1
28/01/2021,Staten Island,Green Taxi,1,2021,1,28,Winter,0,Thu,1
28/01/2021,Manhattan,High Volume For-Hire Vehicle,137530,2021,1,28,Winter,0,Thu,1
28/01/2021,Brooklyn,Green Taxi,200,2021,1,28,Winter,0,Thu,1
28/01/2021,EWR,Yellow Taxi,0,2021,1,28,Winter,0,Thu,1
29/01/2021,Bronx,Green Taxi,66,2021,1,29,Winter,0,Fri,1
29/01/2021,EWR,Yellow Taxi,0,2021,1,29,Winter,0,Fri,1
29/01/2021,EWR,High Volume For-Hire Vehicle,9,2021,1,29,Winter,0,Fri,1
29/01/2021,Staten Island,High Volume For-Hire Vehicle,6810,2021,1,29,Winter,0,Fri,1
29/01/2021,Brooklyn,Green Taxi,201,2021,1,29,Winter,0,Fri,1
29/01/2021,Brooklyn,Yellow Taxi,191,2021,1,29,Winter,0,Fri,1
29/01/2021,Brooklyn,High Volume For-Hire Vehicle,146083,2021,1,29,Winter,0,Fri,1
29/01/2021,Bronx,Yellow Taxi,93,2021,1,29,Winter,0,Fri,1
29/01/2021,Bronx,High Volume For-Hire Vehicle,78614,2021,1,29,Winter,0,Fri,1
29/01/2021,Staten Island,Green Taxi,7,2021,1,29,Winter,0,Fri,1
29/01/2021,Manhattan,Green Taxi,1004,2021,1,29,Winter,0,Fri,1
29/01/2021,Queens,Green Taxi,214,2021,1,29,Winter,0,Fri,1
29/01/2021,EWR,Green Taxi,0,2021,1,29,Winter,0,Fri,1
29/01/2021,Manhattan,High Volume For-Hire Vehicle,165912,2021,1,29,Winter,0,Fri,1
29/01/2021,Queens,Yellow Taxi,1454,2021,1,29,Winter,0,Fri,1
29/01/2021,Manhattan,Yellow Taxi,47694,2021,1,29,Winter,0,Fri,1
29/01/2021,Staten Island,Yellow Taxi,12,2021,1,29,Winter,0,Fri,1
29/01/2021,Queens,High Volume For-Hire Vehicle,83220,2021,1,29,Winter,0,Fri,1
30/01/2021,Bronx,Green Taxi,59,2021,1,30,Winter,0,Sat,0
30/01/2021,EWR,Yellow Taxi,1,2021,1,30,Winter,0,Sat,0
30/01/2021,Queens,Green Taxi,205,2021,1,30,Winter,0,Sat,0
30/01/2021,Queens,High Volume For-Hire Vehicle,76394,2021,1,30,Winter,0,Sat,0
30/01/2021,Queens,Yellow Taxi,1520,2021,1,30,Winter,0,Sat,0
30/01/2021,Staten Island,Yellow Taxi,8,2021,1,30,Winter,0,Sat,0
30/01/2021,Manhattan,High Volume For-Hire Vehicle,164477,2021,1,30,Winter,0,Sat,0
30/01/2021,EWR,High Volume For-Hire Vehicle,5,2021,1,30,Winter,0,Sat,0
30/01/2021,Brooklyn,Yellow Taxi,140,2021,1,30,Winter,0,Sat,0
30/01/2021,Staten Island,Green Taxi,3,2021,1,30,Winter,0,Sat,0
30/01/2021,Staten Island,High Volume For-Hire Vehicle,5964,2021,1,30,Winter,0,Sat,0
30/01/2021,EWR,Green Taxi,0,2021,1,30,Winter,0,Sat,0
30/01/2021,Bronx,Yellow Taxi,64,2021,1,30,Winter,0,Sat,0
30/01/2021,Brooklyn,High Volume For-Hire Vehicle,135283,2021,1,30,Winter,0,Sat,0
30/01/2021,Bronx,High Volume For-Hire Vehicle,71524,2021,1,30,Winter,0,Sat,0
30/01/2021,Manhattan,Green Taxi,643,2021,1,30,Winter,0,Sat,0
30/01/2021,Brooklyn,Green Taxi,215,2021,1,30,Winter,0,Sat,0
30/01/2021,Manhattan,Yellow Taxi,34366,2021,1,30,Winter,0,Sat,0
31/01/2021,Brooklyn,Yellow Taxi,138,2021,1,31,Winter,0,Sun,0
31/01/2021,EWR,Yellow Taxi,1,2021,1,31,Winter,0,Sun,0
31/01/2021,Queens,Yellow Taxi,1573,2021,1,31,Winter,0,Sun,0
31/01/2021,Bronx,Green Taxi,44,2021,1,31,Winter,0,Sun,0
31/01/2021,Queens,High Volume For-Hire Vehicle,67426,2021,1,31,Winter,0,Sun,0
31/01/2021,Brooklyn,High Volume For-Hire Vehicle,121386,2021,1,31,Winter,0,Sun,0
31/01/2021,Staten Island,High Volume For-Hire Vehicle,4632,2021,1,31,Winter,0,Sun,0
31/01/2021,Bronx,Yellow Taxi,65,2021,1,31,Winter,0,Sun,0
31/01/2021,EWR,Green Taxi,0,2021,1,31,Winter,0,Sun,0
31/01/2021,Brooklyn,Green Taxi,171,2021,1,31,Winter,0,Sun,0
31/01/2021,Staten Island,Yellow Taxi,8,2021,1,31,Winter,0,Sun,0
31/01/2021,Staten Island,Green Taxi,2,2021,1,31,Winter,0,Sun,0
31/01/2021,Bronx,High Volume For-Hire Vehicle,62765,2021,1,31,Winter,0,Sun,0
31/01/2021,Manhattan,Yellow Taxi,26638,2021,1,31,Winter,0,Sun,0
31/01/2021,Manhattan,Green Taxi,520,2021,1,31,Winter,0,Sun,0
31/01/2021,EWR,High Volume For-Hire Vehicle,12,2021,1,31,Winter,0,Sun,0
31/01/2021,Manhattan,High Volume For-Hire Vehicle,126557,2021,1,31,Winter,0,Sun,0
31/01/2021,Queens,Green Taxi,132,2021,1,31,Winter,0,Sun,0
01/02/2021,Brooklyn,High Volume For-Hire Vehicle,62624,2021,2,1,Winter,0,Mon,1
01/02/2021,Brooklyn,Green Taxi,23,2021,2,1,Winter,0,Mon,1
01/02/2021,Staten Island,Yellow Taxi,0,2021,2,1,Winter,0,Mon,1
01/02/2021,Staten Island,Green Taxi,0,2021,2,1,Winter,0,Mon,1
01/02/2021,EWR,Green Taxi,0,2021,2,1,Winter,0,Mon,1
01/02/2021,Queens,Yellow Taxi,195,2021,2,1,Winter,0,Mon,1
01/02/2021,Manhattan,Yellow Taxi,4995,2021,2,1,Winter,0,Mon,1
01/02/2021,Queens,High Volume For-Hire Vehicle,33239,2021,2,1,Winter,0,Mon,1
01/02/2021,Brooklyn,Yellow Taxi,70,2021,2,1,Winter,0,Mon,1
01/02/2021,Staten Island,High Volume For-Hire Vehicle,1160,2021,2,1,Winter,0,Mon,1
01/02/2021,Bronx,High Volume For-Hire Vehicle,31199,2021,2,1,Winter,0,Mon,1
01/02/2021,Queens,Green Taxi,13,2021,2,1,Winter,0,Mon,1
01/02/2021,Manhattan,High Volume For-Hire Vehicle,43781,2021,2,1,Winter,0,Mon,1
01/02/2021,EWR,Yellow Taxi,0,2021,2,1,Winter,0,Mon,1
01/02/2021,Bronx,Yellow Taxi,55,2021,2,1,Winter,0,Mon,1
01/02/2021,EWR,High Volume For-Hire Vehicle,0,2021,2,1,Winter,0,Mon,1
01/02/2021,Bronx,Green Taxi,10,2021,2,1,Winter,0,Mon,1
01/02/2021,Manhattan,Green Taxi,71,2021,2,1,Winter,0,Mon,1
02/02/2021,Bronx,High Volume For-Hire Vehicle,51244,2021,2,2,Winter,0,Tue,1
02/02/2021,Staten Island,High Volume For-Hire Vehicle,3974,2021,2,2,Winter,0,Tue,1
02/02/2021,Manhattan,Yellow Taxi,24536,2021,2,2,Winter,0,Tue,1
02/02/2021,Queens,Green Taxi,132,2021,2,2,Winter,0,Tue,1
02/02/2021,Queens,High Volume For-Hire Vehicle,60218,2021,2,2,Winter,0,Tue,1
02/02/2021,Bronx,Green Taxi,26,2021,2,2,Winter,0,Tue,1
02/02/2021,EWR,High Volume For-Hire Vehicle,5,2021,2,2,Winter,0,Tue,1
02/02/2021,Manhattan,High Volume For-Hire Vehicle,80440,2021,2,2,Winter,0,Tue,1
02/02/2021,Brooklyn,Yellow Taxi,111,2021,2,2,Winter,0,Tue,1
02/02/2021,Brooklyn,Green Taxi,98,2021,2,2,Winter,0,Tue,1
02/02/2021,Queens,Yellow Taxi,1552,2021,2,2,Winter,0,Tue,1
02/02/2021,Staten Island,Yellow Taxi,7,2021,2,2,Winter,0,Tue,1
02/02/2021,Manhattan,Green Taxi,462,2021,2,2,Winter,0,Tue,1
02/02/2021,Brooklyn,High Volume For-Hire Vehicle,97311,2021,2,2,Winter,0,Tue,1
02/02/2021,Bronx,Yellow Taxi,90,2021,2,2,Winter,0,Tue,1
02/02/2021,EWR,Green Taxi,0,2021,2,2,Winter,0,Tue,1
02/02/2021,EWR,Yellow Taxi,0,2021,2,2,Winter,0,Tue,1
02/02/2021,Staten Island,Green Taxi,1,2021,2,2,Winter,0,Tue,1
03/02/2021,Manhattan,Green Taxi,836,2021,2,3,Winter,0,Wed,1
03/02/2021,Queens,Yellow Taxi,1804,2021,2,3,Winter,0,Wed,1
03/02/2021,Bronx,Green Taxi,70,2021,2,3,Winter,0,Wed,1
03/02/2021,Bronx,High Volume For-Hire Vehicle,66246,2021,2,3,Winter,0,Wed,1
03/02/2021,Staten Island,Yellow Taxi,6,2021,2,3,Winter,0,Wed,1
03/02/2021,EWR,Yellow Taxi,1,2021,2,3,Winter,0,Wed,1
03/02/2021,Bronx,Yellow Taxi,110,2021,2,3,Winter,0,Wed,1
03/02/2021,Staten Island,Green Taxi,3,2021,2,3,Winter,0,Wed,1
03/02/2021,Queens,Green Taxi,180,2021,2,3,Winter,0,Wed,1
03/02/2021,Queens,High Volume For-Hire Vehicle,82447,2021,2,3,Winter,0,Wed,1
03/02/2021,EWR,High Volume For-Hire Vehicle,1,2021,2,3,Winter,0,Wed,1
03/02/2021,Brooklyn,Yellow Taxi,306,2021,2,3,Winter,0,Wed,1
03/02/2021,Manhattan,High Volume For-Hire Vehicle,119722,2021,2,3,Winter,0,Wed,1
03/02/2021,Brooklyn,High Volume For-Hire Vehicle,134017,2021,2,3,Winter,0,Wed,1
03/02/2021,Manhattan,Yellow Taxi,47796,2021,2,3,Winter,0,Wed,1
03/02/2021,Staten Island,High Volume For-Hire Vehicle,6418,2021,2,3,Winter,0,Wed,1
03/02/2021,EWR,Green Taxi,0,2021,2,3,Winter,0,Wed,1
03/02/2021,Brooklyn,Green Taxi,134,2021,2,3,Winter,0,Wed,1
04/02/2021,Staten Island,Yellow Taxi,12,2021,2,4,Winter,0,Thu,1
04/02/2021,Staten Island,High Volume For-Hire Vehicle,6717,2021,2,4,Winter,0,Thu,1
04/02/2021,Queens,Green Taxi,232,2021,2,4,Winter,0,Thu,1
04/02/2021,Manhattan,Yellow Taxi,50965,2021,2,4,Winter,0,Thu,1
04/02/2021,Bronx,High Volume For-Hire Vehicle,63849,2021,2,4,Winter,0,Thu,1
04/02/2021,Bronx,Yellow Taxi,114,2021,2,4,Winter,0,Thu,1
04/02/2021,Manhattan,High Volume For-Hire Vehicle,126106,2021,2,4,Winter,0,Thu,1
04/02/2021,Bronx,Green Taxi,83,2021,2,4,Winter,0,Thu,1
04/02/2021,Brooklyn,Green Taxi,186,2021,2,4,Winter,0,Thu,1
04/02/2021,Queens,Yellow Taxi,1579,2021,2,4,Winter,0,Thu,1
04/02/2021,EWR,Green Taxi,0,2021,2,4,Winter,0,Thu,1
04/02/2021,Staten Island,Green Taxi,2,2021,2,4,Winter,0,Thu,1
04/02/2021,Queens,High Volume For-Hire Vehicle,80559,2021,2,4,Winter,0,Thu,1
04/02/2021,EWR,Yellow Taxi,0,2021,2,4,Winter,0,Thu,1
04/02/2021,EWR,High Volume For-Hire Vehicle,7,2021,2,4,Winter,0,Thu,1
04/02/2021,Brooklyn,High Volume For-Hire Vehicle,129126,2021,2,4,Winter,0,Thu,1
04/02/2021,Manhattan,Green Taxi,866,2021,2,4,Winter,0,Thu,1
04/02/2021,Brooklyn,Yellow Taxi,333,2021,2,4,Winter,0,Thu,1
05/02/2021,Bronx,High Volume For-Hire Vehicle,74770,2021,2,5,Winter,0,Fri,1
05/02/2021,EWR,Yellow Taxi,1,2021,2,5,Winter,0,Fri,1
